A2P,masud friend requests new notifications facebook httpaddr
A2P,nicole friend shared post httpaddr
A2P,alice new notifications messages facebook httpaddr
A2P,miles nasha new facebook friend suggestion httpaddr
A2P,neoyame new friend suggestion facebook httpaddr
A2P,mascom network call abroad call
A2P,anch txnid
A2P,hassan friend shared post httpaddr
A2P,wapach new friend suggestion facebook httpaddr
A2P,tshepiso kin thato posted update httpaddr
A2P,lorraine ednah new notifications new friend facebook httpaddr
A2P,lordic new friend suggestion facebook httpaddr
A2P,glorious ngake new facebook friend suggestion httpaddr
A2P,omphile new notifications messages facebook httpaddr
A2P,fiyo new friend suggestion facebook httpaddr
A2P,new messages mascom network call abroad cal
A2P,new messages mascom ne
A2P,br tap edit profile br tap rename profile br enter mascom internet tap options br tap done br tap homepage br
A2P,zakes new notifications facebook httpaddr
A2P,khumo julia motota posted update httpaddr
A2P,mmaagwe thapelo sexhungu view itumeleng lemphole sethungu new update httpaddr
A2P,vincent friend shared post httpaddr
A2P,liltz friend posted update httpaddr
A2P,edwin badirile oboneng gofamodimo gaonyadiwe people reacted memory shared httpaddr
A2P,paul new notifications facebook httpaddr
A2P,settings mascom internet settings parameter br br tap apps br tap settings br tap sim card manager br tap data service network br tap sim service enabled br tap switch br press back key br tap data usage br tap sim serv
A2P,recharge september th get first recharge amount freebie mascom number
A2P,keep lebandla connected share data family friends new lebandla data httpaddr visit httpaddr subscribe
A2P,tap reset instagram password httpaddr
A2P,welcome mascom roaming tariffs cellc sa bwp local call min back home call min receiving call min receiv
A2P,welcome mascom roaming tariffs mtc namibia bwp local call min back home call min receiving call min rec
A2P,geopoll selected take geopoll survey reply answer questions earn bwp cost reply help reply help
A2P,year born reply four digit number like
A2P,fnb paid cheq smartapp httpaddr sep
A2P,fnb paid savings pocket smartapp httpaddr kebaku sep
A2P,come unto ye labor heavy laden give rest matthew
A2P,vote bogolo pillar well received stop keep voting increase chances winning
A2P,welcome mascom roaming tariffs vodacom sa bwp local call min back home call min receiving call min rece
A2P,learn make women laugh anything could ensure success winning side trick appear harmless lik
A2P,fnb know buy airtime cellphone even airtime save cellphone contact ts cs apply
A2P,subscriber want recharge state allowing recharges
A2P,great nathi jersey dream becoming miss botswana depends make happen keep voting
A2P,subscriber phone number want recharge invalid
A2P,weight httpaddr consume fewer calories use physical activity may lead weight loss
A2P,sorry entered incorrect keyword please try
A2P,drive business
A2P,gamezboost day
A2P,received internet package enjoy fastest affordable internet powered mascom
A2P,join apply
A2P,colme destination number incorrect
A2P,balance allow send httpaddr balance buy data bundles mascomchat send hi whatsapp number follow instructions
A2P,please call back build perfect postpaid plan myflexiplan choose months little month visit nearest mascom shop
A2P,colme destination allowed
A2P,printer healthy
A2P,missed call
A2P,thanks power bestowed upon make bogolo pillar queen nation keep voting
A2P,thank listening duma httpaddr message important us studio line call
A2P,thanks power bestowed upon make matshelo rankowa queen nation keep voting
A2P,successfully unsubscribed receive messages number reply start resubscribe
A2P,vote well received keep voting help kaone kgasa reign queen nation
A2P,please call information
A2P,balance allow send httpaddr balance buy data bundles mascomchat send hi whatsapp number fo
A2P,httpaddr buy
A2P,ps httpaddr buy
A2P,recharge unsuccessful subscriber
A2P,used fup give lower speed till end monthly cycle
A2P,confirm request please share anyone
A2P,httpaddr access free
A2P,httpaddr subscribe
A2P,balance sufficient recharge
A2P,collect sms message successfuly delivered
A2P,airtime freebie airtime recharge lastcall duration cost
A2P,recharge unsuccessful
A2P,please call back check balance buy data bundles mascomchat send hi whatsapp number follow instructions
A2P,airtime recharge lastcall duration cost
A2P,colme delivered new mymix bundles give value less like gb day dial visit httpaddr buy
A2P,colme delivered check balance buy data bundles mascomchat send hi whatsapp number follow instructions
A2P,fnb paid cheq smartapp httpaddr pelaelo sep
A2P,aintenance expected last till httpaddr apologize inconveniences caused
A2P,sep ob opening light industrial francistown
A2P,birthday greeting kgaotsang faith matthews
A2P,million wishes great accomplishments fortune endless possibilities happy birthday lizzy kedisaletse dikoko gole gole
A2P,bpc regrets prolonged power interruption experienced dutlwe surrounding areas technical team working restoring power area
A2P,ola order nando cbd grill order queries details httpaddr
A2P,cashbuild confirmation otp please take note otp valid minutes
A2P,fnb insufficient available credit please call number back credit card card sep
A2P,sep ob close next transport molepolole
A2P,sep ob opening user area francistown
A2P,fnb paid sep httpaddr sk trading cen avail
A2P,thanks bringing attention looking matter priority get back soon possible ref
A2P,bpc informs phikwe tobane tshokwe residents power interruption carry maintenance bpc regrets inconvenience
A2P,ount finalise transaction
A2P,sep ob opening user kgaphamadi francistown
A2P,bpc informs tewane kago phepa cement plant wuc tank residents power interruption hrs carry maintenance
A2P,sep ob battery low matshwane ward maun
A2P,birthday greeting keorapetse mathe
A2P,fnb paid savings pocket smartapp httpaddr shubo sep
A2P,birthday greeting lesang makole
A2P,fnb paid savings pocket smartapp httpaddr phuthego sep
A2P,million wishes great accomplishments fortune endless possibilities happy birthday mildred emang emang kgoreletso gole gole
A2P,million wishes great accomplishments fortune endless possibilities happy birthday katlego sebekedi gole gole
A2P,sep ob opening main mall nxt gofejane kanye
A2P,million wishes great accomplishments fortune endless possibilities happy birthday tshwaro lebele gole gole
A2P,fnb paid cheq smartapp httpaddr kikwe sep
A2P,good look forward welcoming hotels distant future sincerely guest relations
A2P,fnb paid cheq smartapp httpaddr gosalama sep
A2P,ola order nando airport grill order queries details httpaddr
A2P,fnb paid cheq smartapp httpaddr stockist sep
A2P,sep ob close beauty shop next relief pharmacy junction palapye
A2P,sep ob close old mall next hungry lion maun
A2P,get spouse consent loan faster loan processing httpaddr
A2P,se leke go sutisa pale ya motlakase le megala weleng le fa ka tswa tshwere sedirisiwa se se sa tsamaiseng motlakase jaaka legong kana polaseteke
A2P,nt finalise transaction
A2P,sep ob failed test ext palapye
A2P,authorization freshforex
A2P,mokhuts gmail bw added mokhuts gmail bw visit httpaddr
A2P,airbnb oliver nov interested visiting nov two reviews car minibus taxis
A2P,monitor net edd sep opening user oiphile ditodi ackermans gaberone phakalane
A2P,monitor net edd sep failed open ackermans francistown
A2P,great news someone used ding send top feel instantly closer even apart find httpaddr
A2P,dear mrs zainy thank flying vistara hope pleasant experience flying uk bom ccu please take momen
A2P,join weekly trading plan webinar help find potential trading opportunities week ahead httpaddr optout httpaddr
A2P,ackermans online success thank verifying online profile happy shopping questions team help
A2P,microsoft password changed httpaddr
P2P,to to wish your callers in style 
A2P,price includes vat for more tunes call 
A2P,digital banking on 
A2P,hello you failed to cancel your crbt service 
A2P,you have points diego maradona is famous football player from argentina reply more now 
A2P,warning crm connection problem 
A2P,vacine card vaccinecard health gov ir cca bc 
A2P,dears please note that rt hcr is approved by all approvers and is about to be implemented title aec th rnch thr start 
A2P,vodafone services 
A2P,best regards 
A2P,renewal service 
A2P,sorry reply request failed 
A2P,now you can boost your omantel home internet speed to mbps for only rial extra monthly to subscribe to the new speed for your current plan reply 
A2P,movies tv shows and live tv all in one place on jawwy tv subscribe now for omr per month or omr per week get up to days as free trial join 
A2P,log in to the website with this username and password slwda if you have not registered on our website please do not share this informati 
A2P,is your adobe code 
A2P,update more covid patients recover discharged from hospitals raising the total number of recoveries in sl to health ministry adaderana lk 
A2P,persons tested positive for covid up to now for today army commander adaderana lk 
A2P,please contact us on immediately 
A2P,this is subjected to clearing checks 
A2P,your card ****** is not activated please call on immediately to activate your card 
A2P,your discord password reset link was sent to your email please check your email to reset your password 
A2P,package from your order has arrived at supplier warehouse 
A2P,appointment we wish you speedy recovery 
A2P,dear milad naghi khalili mrn# covid vaccination dose has been administered you can access the vaccine card and post vaccination advice by 
A2P,did you ask google to reset the password for movahedi parsa @gma if not check your email to find out how to stop this request 
A2P,account notification the password for your google account arab asadi@gmail com was recently changed google com password 
A2P,your visa details have been updated in our system the new number ends with call immediately if you have not initiated this request 
A2P,for other options sms charges may apply 
A2P,code is 
A2P,google blocked someone with the password for ali sacr @gmail com from signing into the account learn more google com signins 
A2P,account notification the password for your google account group persia@gmail com was recently changed google com password
A2P,you have minutes remaining from your freedom local call plan local minutes balance main menu
A2P,microsoft has been closed goodbye
A2P,enter on facebook to verify your account
A2P,your code
A2P,your free welcome minutes are still available why don you go ahead and make your first call with rebtel rebtel stop opt out
A2P,abhi best call offer activate karein aur aglay mins kisi bhi ptcl number pe calls karein sirf rs bashamool tax mein dial* apply
A2P,step verification is now deactivated on your sony accounts
A2P,please use this code to verify your phone number
A2P,your code is
A2P,this is detect sm it supposed to be invisible
A2P,benefits will be added within hours from the time of recharge
A2P,confirm creating your steam backup codes
A2P,costs le minute receive calls for le minute send sms for le sms for more please call us on vodafone wishes you pleasant
A2P,your tinder code is dwezwox xsv
A2P,sms code
A2P,welcome to playform your code is
A2P,authorization confirmation
A2P,truecaller code or press here truecaller verify code
A2P,confirm adding steam authenticator with
A2P,stormgain code
A2P,whatsapp code
A2P,telegram code
A2P,hotbit your sms code is
A2P,snapchat code happy snapping qunyt rf
A2P,hey im using vgram chat join download httpaddr telegram org dl
A2P,deactive alarm
A2P,alarm deactive sms
A2P,sender sim change alert simcard replacing ime
A2P,deactive alarm remote
A2P,low voltage alarm
A2P,purity low alarm sn repeated times hours
A2P,let video chat text imo get free app httpaddr ap
A2P,alarm clinic motion detection hah gxscgf mj
A2P,alarm zone classic security system
A2P,zone alarm
A2P,let video chat text imo get free app http imo im
A2P,alarm siren acp time date signal ac mic ding hnd rep end
A2P,inam linkesh httpaddr vadana iauec ac ir login index php
A2P,display mhrd install app support posts httpaddr tsu onelink znro
A2P,problem sobi internetsabt httpaddr os app sobi
A2P,problem sigma app httpaddr os sigma app
A2P,port connect error vs connect rang
A2P,telnet jc iib httpaddr jc iib critical critical port close accessible
A2P,hey got checkout new villa game plus add friend get bonus crystals httpaddr mv enjoy com aa
A2P,input alert
A2P,     EMV       : 4     Tyre Bay: 1  Shovel Status:  S269_MECHANICAL_HYDRAULIC PIPES S339_PLANNED MANITANANCE_OVERHAUL  DRILLS  PV327_READY PV328_DOWN 
A2P,"  You have missed call(s) from:    26777833469 (1) on 14.06.2021 at 04:00.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P,"  You have missed call(s) from:    26778121601 (2) on 14.06.2021 at 02:25.    26773081946 (2) on 13.06.2021 at 17:52.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated"
A2P,  You have missed call(s) from:    27100206013 (3) on 13.06.2021 at 23:46.    26775576869 (3) on 13.06.2021 at 20:05.    26773371443 (3) on 13.06.2021 at
A2P," 05:42.    26777138871 (7) on 08.06.2021 at 16:24.    26775028940 (7) on 08.06.2021 at 14:50.    26775606345 (7) on 08.06.2021 at 12:39.    26777710979 (7) on 08.06.2021 at 12:32.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P," 09:55.    26776326006 (4) on 13.06.2021 at 09:12.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P," 14:10.    26772708624 (7) on 13.06.2021 at 14:06.    26774705913 (7) on 13.06.2021 at 13:49.    26771716617 (7) on 13.06.2021 at 10:10.    26775461740 (7) on 13.06.2021 at 09:36.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P," 15:40.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P," 17:41.    26771779525 (4) on 13.06.2021 at 17:03.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P," 18:26.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P," 20:03.    26772192551 (5) on 11.06.2021 at 10:05.    26776732024 (5) on 10.06.2021 at 12:48.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated"
A2P," 21:16.    26774053232 (4) on 13.06.2021 at 21:01.  Dear subscriber you can activate your voicemail by dialling 123, if not already activated."
A2P, Points balance is 1901. Thank you. Sincerely Guest Relations
A2P, Points balance is 234. Thank you. Sincerely Guest Relations
A2P, SMS: Free  Send SMS: 4.00  Data/MB: 49.23  For more info visit www.mascom.bw  
A2P,"(BWK PRTG Monitor (NAMWHKPDCPNM01)) BGATM002 (10.10.97.59), Mall Branch Ping, BGATM002 (Ping) Down ESCALATION REPEAT  (Request timed out (ICMP error # 11010))"
A2P,[#][TikTok] 485847 is your verification code fJpzQvK2eu1
A2P,[#][TikTok] 665665 is your verification code fJpzQvK2eu1
A2P,"[TikTok] 224823 is your verification code, valid for 5 minutes. To keep your account safe, never forward this code."
A2P,"[TikTok] 5254 is your verification code, valid for 5 minutes. To keep your account safe, never forward this code."
A2P,"+26777878848 has sent you a collect SMS request, ensure you have enough airtime & respond with Yes to accept charges of 30t, or NO for non acceptance."
A2P,<#> [458644] Verification code sent by KakaoTalk. Don't share it with others. iL5y9j8vHd2
A2P,<#> 254452 is your Facebook code H29Q+Fsn4Sr
A2P,<#> 304 298 is your Instagram code GdDGcwrWHVm
A2P,<#> 957095 is your Facebook confirmation code Laz+nxCarLW
A2P,<#> Account: 355778 is your Samsung account verification code. 2KlUN6kw4Ps
A2P,<#> FNB :-) You are about to link the app to your banking profile for access to your accounts OTP: 5467. Don't give away this OTP! Cs/hucMYZv+
A2P,<#> FNB :-) You are about to Register for Digital Banking. Confirmation OTP: 1213. 05:04:58 Cs/hucMYZv+
A2P,<#> Snapchat Code: 156075. Happy Snapping! qunyt57f5Rf
A2P,<#> Your 6-digit Twitter confirmation code is 765693. /XGYNXWncmi
A2P,<#> Your OkCupid code is 286732 Te96Eu5C6nb
A2P,<#> Your WhatsApp Business code 230-038  You can also tap this link to verify your phone: b.whatsapp.com/230038  Don't share this code with others rJbA/XP1K+V
A2P,<#> Your WhatsApp code: 962-348  You can also tap on this link to verify your phone: v.whatsapp.com/962348  Don't share this code with others 4sgLq1p5sV6
A2P,000711 is your TradingView account verification code
A2P,019 PIN number: 1019
A2P,123123 to listen to your messages.
A2P,"13 JUN 23:42 OB: 2021061301939 ALARM , AREA 7 MORNACH FRANCISTOWN"
A2P,"14 JUN 01:25 OB: 2021061400087 AC FAIL , 308 MAIN MALL -CBD FRANCISTOWN"
A2P,"14 JUN 01:56 OB: 2021061400046 BATTERY LOW , DRP CCR MORUPULE COAL MINE PALAPYE"
A2P,"14 JUN 02:24 OB: 2021061400145 BURGLARY ZONE 1 , UNIT 223 SATELITE FRANCISTOWN"
A2P,"14 Jun 02:45 OB: 2021061400088 BURGLARY (001) , 25294 MOETI WARD MAUN"
A2P,"14 JUN 02:48 OB: 2021061400175 ALARM , 24720 GERALD ESTATE FRANCISTOWN"
A2P,"14 Jun 03:42 OB: 2021061400131 ALARM , 0264 NEXT TO AIRPORT MAUN"
A2P,"14 Jun 04:40 OB: 2021061400178 ALARM , KGOSING WARD NEXT TO OLD COOPERATIVE MAUN"
A2P,150712 is your Facebook login code.
A2P,2021/06/14 00:00:16 ;Sev: Cri ;St: Term ;Ent: Database#bw2mgrc#Tester1 ;Prb: Test trap
A2P,220577 is your Messenger password reset code
A2P,309979 is your Facebook password reset code
A2P,36294 is your Yahoo verification code
A2P,4. Enter Mascom Internet and tap OK.<br>  15. Tap APN.<br>  16. Enter  and tap OK.<br>  17. Ensure APN Protocol should be IPv4 or IPv4/IPv6 than Tap Options icon.<br>  18. Tap Save.<br>  19. Now account is created.<br>   
A2P,403884 is your Amazon OTP. Do not share it with anyone.
A2P,411648 Use this code for CSA-ASA-FIREWALL verification
A2P,639976 is your Facebook password reset code
A2P,660060 Use this code for CSA-ASA-FIREWALL verification
A2P,723254 is your Amazon OTP. Do not share it with anyone.
A2P,79120828 is your Facebook password reset code
A2P,794460 is your Shop Pay code
A2P,806552 is your Facebook login code.
A2P,926233 is your Facebook password reset code
A2P,"A reserved purchase of BWP -1,200.00, AccNr: XX1727 has been completed via  ATM SEROWE2 on 13/06/21 14:46:17.Balance:BWP 21,953.88.Help:3987801"
A2P,"A transaction for BWP -100.00, AccNr: XX1990 has been completed via  HEAD OFFICE on 14/06/21 05:16:30.Balance:BWP 181.00.Help:3987801"
A2P,ABBW: P73.60 reserved for a transaction at POS from account ending 0160. Avail P19716.75 13/06/2021 12:46
A2P,ABBW_MASCOMTOPUP payment accepted. Cust Ref 26776049989 Amt BWP 100 Trans ID 91623584104035 Reference 44222306
A2P,Absa confirms transaction of BWP100.00 on credit card XXXXXXXXXXXX5000 on 2021-06-13 12:14:48 at MOGODITSANE. Available limit is P5166.40
A2P,Activate your debit card and set your PIN on the SC Mobile App. Click http://bit.ly/38KuGwW to download App and follow prompts under Help and Services tab
A2P,"Alarm (FJ432Y) Resolved: ""KMD, WICR 01"" Sensor 1 is now < 7 degC Since 2021-06-14 01:48:32. Duration: 00:19:42. "
A2P,"Alarm (FJ433Y): Stage 1 at ""KMD, WICR 01"" Sensor 2 > 7 degC Since 2021-06-14 01:30:10. "
A2P,"AN, you have 6 messages and 98 new notifications on Facebook: https://fb.com/l/1PuwXibVh4gX46y"
A2P,"Avoid Seclusion: Stay clear of secluded and lonely places, unless and until you are absolutely sure of your partner and trust him/her 100%."
A2P,BancABC: BWP 1140.00 purchase using card *3930 from MONTEREY INVESTMENT on 13-JUN-2021 Avail bal: BWP 6734.39
A2P,BancABC: BWP 150.00 purchase using card *8968 from AIRFIELD STATION 30066 on 13-JUN-2021 Avail bal: BWP 51.59
A2P,BancABC: BWP 2000 paid into Acc no ****610700 from Acc no ****410700 on 2021-06-14. Avail bal BWP 2027.94
A2P,BancABC: BWP 206.75 purchase using card *2134 from SEFALANA SHOPPER MAHAL on 13-JUN-2021 Avail bal: BWP 23877.94
A2P,BancABC: BWP 300 worth of prepaid electricity purchased from Acc no ****610700 on 2021-06-14. Avail bal BWP 1695.32
A2P,BANCABC: Card *9677 transaction of USD 9.99 failed due to insufficient funds. To check available balance download; register and simply log onto SaruMoney
A2P,"Bank to Wallet transfer Successful. You have received P100.00 from Bank: Absa Bank B2W, TxnID 10618301. Your New balance is P160.48."
A2P,"Bernerd, get back on Facebook by clicking: https://fb.me/1SsEfD2JHL33UG6"
A2P,"BO, you have a new friend suggestion on Facebook: https://fb.com/l/1PKagCpZAB7o7S3"
A2P,"Boikanamang, Jenny Jennifer commented on a post: https://fb.com/l/2xY9EkxHejbOGmW"
A2P,"Boitumelo Sac T, Nthabiseng Goitsemang Peggy accepted your friend request: https://fb.com/l/1J2cPTCnqkEv1Ig"
A2P,Bonang Rakgomo is a new Facebook friend suggestion: https://fb.com/l/1JzNeJSHYBkdek6
A2P,"BPC informs Botalaote, Kgamane residents of power interruption from 8am-4pm on 16.06.2021 to carry out maintenance.We apologize for the inconvenience.  "
A2P,BPC informs Gabane-Gasiko residents of an emergency outage until 2pm to repair a fault. BPC apologizes for the inconvenience.
A2P,"BPC informs Letloreng, Matlhako, Machaneng, Makwate ,Dovedale, Kudumatse  residents of power interruption on 17.06.2021   830am-430pm to carry out maintenance"
A2P,BPC informs Lotsane and Khurumela residents of power interruption on 18.06.2021 from 8am-4pm  to carry out maintenance. 
A2P,BPC informs Mmopane residents of power interruption on 14.6.2021 from 9am-6pm  to carry out maintenance.We apologize for the inconvenience.
A2P,"BPC informs Morula Park, Peto Estate residents of power interruption today from 9am-5pm  to carry out maintenance.We apologize for the inconvenience."
A2P,"BPC informs Part of Ext 2,3,5,6,7,10 residents of power interruption on 17.06.2021 from 8am-11am  to carry out maintenance. "
A2P,"BPC informs Phakalane Industrial, BHC houses residents of power interruption today from 9am-5pm  to carry out maintenance.We apologize for the inconvenience."
A2P,BPC regrets  power interruption experienced in  Borolong areas.Technical team is working towards rectifying  the situation.  
A2P,"BPC regrets  power interruption experienced in Tlokweng Central,Old Mall and surrounding areas.Technical team is working towards rectifying  the situation.  "
A2P,BPC Utility Bill Payment of BWP 100 Successful for the Transaction id U2021061404143923463836. Your reference no is 210614041447259.
A2P,BWP 10.00 transaction was made on card ending 0522 at BOTSWANA POSTAL SERVIC VCS BW on 2021-06-14.Available balance is now BWP 114.73
A2P,BWP 100.00 was withdrawn from Acc. ending 8200 through TONOTA ATM TONOTA BW ATM. Your available balance is now BWP 2850.53
A2P,BWP 109.23 transaction was made on card ending 8318 at APPLE.COM/BILL ITUNES.COM IE on 2021-06-14.Available balance is now BWP 138.06
A2P,BWP 131.10 transaction was made on card ending 6064 at NETFLIX.COM Amsterdam NL on 2021-06-14.Available balance is now BWP 150093.15
A2P,BWP 150.00 was withdrawn from Acc. ending 1000 through Molapo Crossing Mall Gaborone BW ATM. Your available balance is now BWP 0.48
A2P,BWP 1589.38 from Nkosiphile is ready to collect from Mukuru branches. Bring ID + quote WorldRemit-Mukuru 95845323
A2P,BWP 186.25 transaction was made on card ending 8655 at Builders Depot 1049311Mogoditshane BW on 2021-06-13.Available balance is now BWP 7583.72
A2P,BWP 200.00 was withdrawn from Acc. ending 9700 through Goodhope Choppies Goodhope BW ATM. Your available balance is now BWP 92.96
A2P,BWP 2000.00 was withdrawn from Acc. ending 6500 through Standard Chartered ATM. Your available balance is now BWP 29706.77
A2P,BWP 337.46 transaction was made on card ending 4721 at CB Store 1 Serow1012277Gaborone BW on 2021-06-12.Available balance is now BWP 80234.64
A2P,BWP 40.35 transaction was made on card ending 0007 at Kindle Svcs 866-321-8851 US on 2021-06-14.Available balance is now BWP 803.89
A2P,BWP 808.00 transaction was made on card ending 9532 at SuperSpar Airport Junc Botswana S BW on 2021-06-13.Available balance is now BWP 22676.46
A2P,BWP 99.40 transaction was made on card ending 9301 at SEFALANA SHOPPER LETLH LETLHAKANE BW on 2021-06-13.Available balance is now BWP 724.75
A2P,"Cathrine, did you see Leon Orefile Keitatotse's photo tag? https://fb.com/l/9U98NG8y7iZoKG"
A2P,CEX.IO secure code: 2455386
A2P,"Christopher Abigail, you have 99 new notifications and 2 friend requests on Facebook: https://fb.com/l/1XfncFL4tnUBqpa"
A2P,"Cul, there's a new comment on a photo of you: https://fb.com/l/1F9SYEg3uPvOIyh"
A2P,"Dah Real, Keneilwe Marang Lefoko accepted your friend request: https://fb.com/l/ahFMhDFzlHdaPj"
A2P,"Dear Boniface Dire , Your Travel permit has been approved . Destination : Greater Palapye and It will be valid until : Saturday, 19-Jun-2021, 00:16:57 . - BSafe"
A2P,"Dear Client, you are attempting to log in to Online Banking/SC Mobile. Your OTP is 163224.  Please call +2673615800 if you have not initiated this."
A2P,"Dear Client, Your One-Time Password (OTP) is 131129 for adding Junior Kandjise, 62809052814. Please call +267 361 5800 if you have not initiated this request."
A2P,"Dear client. Your OTP is 1020719, it will expire in 10 minutes. Help +2673158681.  Bank Gaborone"
A2P,"Dear Customer  According to our records, your Identity card has expired. We request that you submit a copy of the renewed ID, proof of residence aswell a"
A2P,Dear Customer your BPC payment has been processed successfully.                          Amount:50.00 Meter Number:01313998153          Units:34.1kWh    
A2P,"Dear Customer, be reminded that BBS ATMs are down today, Sunday 13 June 2021, until 2PM due to a planned maintenance. We apologise for the inconvenience."
A2P,"Dear Customer, You have added a new beneficiary Gangappa in SIB Mirror+ app. If not done by you, please contact 18004251809."
A2P,"Dear customer, you have been credited with a MySocial 1Day bundle valid for . P6.25 will be deducted from your next recharge."
A2P,"Dear customer, you have been credited with P5 airtime. P6.25 will be deducted from your next recharge."
A2P,"Dear Customer, your payment of 100 for BPC prepaid meter number 14020715968 was not successful"
A2P,"Dear Hazel Hall , Your Travel permit has been approved . Destination : Greater Gaborone and It will be valid until : Saturday, 19-Jun-2021, 00:42:04 . - BSafe"
A2P,"Dear kelvin mutsvene , Your Travel permit has been approved . Destination : Greater Francistown and It will be valid until : Saturday, 19-Jun-2021, 05:11:12 . - BSafe"
A2P,"Dear Labridge Rabojang , Your Travel permit has been approved . Destination : Kgalagadi Region and It will be valid until : Saturday, 19-Jun-2021, 03:28:12 . - BSafe"
A2P,"Dear lame selane , Your Travel permit has been approved . Destination : Greater Gaborone and It will be valid until : Saturday, 19-Jun-2021, 04:28:08 . - BSafe"
A2P,"Dear Leutlwetse Mmila , Your Travel permit has been approved . Destination : Greater Maun and It will be valid until : Saturday, 19-Jun-2021, 00:47:01 . - BSafe"
A2P,"Dear Mr. Sandaruwan, you have logged into Nations Online Banking at 04:13 Hrs (+05:30 GMT) on 14.06.2021."
A2P,"Dear REBECCA KAHITIRA, your payment has been processed on your AVON account to the value of R1261.20. Your current balance is R-1372.45. Regards AVON"
A2P,"Dear Scb Bw Customer, your payment of 100 for BPC prepaid meter number 01342675962 was not successful"
A2P,"Dear teko comforter gaoorwe , Your Travel permit has been approved . Destination : Greater Francistown and It will be valid until : Saturday, 19-Jun-2021, 04:03:25 . - BSafe"
